Date,facility_name,Malaria_cases_OPD
1/12/2023,Kitabi CS,1
1/12/2023,Kivu CS,3
1/12/2023,Kivumu (muhanga) CS,9
1/12/2023,Kivumu (rutsiro) CS,15
1/12/2023,Kivuye CS,17
1/12/2023,Kiyanza CS,149
1/12/2023,Kiziba Camp CS,22
1/12/2023,Kizibere CS,1
1/12/2023,Kiziguro (gatsibo) CS,5
1/12/2023,Kiziguro DH,1
1/12/2023,Kora CS,0
1/12/2023,La Médicale (Kwa Kanimba) CLIN,24
1/12/2023,Legacy Clin,0
1/12/2023,Mahama CS,17
1/12/2023,Mahama Refugee Camp CS,4
1/12/2023,Mahama Refugee Camp II CS,20
1/12/2023,Mahembe CS,41
1/12/2023,Manyagiro CS,30
1/12/2023,Maraba (huye) CS,2
1/12/2023,Maraba (nyaruguru) CS,10
1/12/2023,Mareba CS,7
1/12/2023,Marembo CS,8
1/12/2023,Masaka CS,45
1/12/2023,Masaka DH,7
1/12/2023,Mashesha CS,11
1/12/2023,Masoro CS,12
1/12/2023,Mata CS,12
1/12/2023,Mataba CS,26
1/12/2023,Matimba CS,44
1/12/2023,Matyazo CS,1
1/12/2023,Mayange (bugesera) CS,13
1/12/2023,Mbazi CS,0
1/12/2023,MBC Hospital,10
1/12/2023,Mbuga CS,3
1/12/2023,Mbuye CS,1
1/12/2023,Mibilizi CS,9
1/12/2023,Mibilizi DH,0
1/12/2023,Mimuri CS,7
1/12/2023,Minazi CS,20
1/12/2023,Miyove CS,17
1/12/2023,Mont Cyangugu CS,19
1/12/2023,Mpembe CS,50
1/12/2023,Mubuga CS,72
1/12/2023,Mucaca CS,10
1/12/2023,Mucubira CS,5
1/12/2023,Mudende CS,13
1/12/2023,Mugano CS,53
1/12/2023,Muganza CS,8
1/12/2023,Mugera CS,6
1/12/2023,Mugina CS,10
1/12/2023,Mugombwa CS,11
1/12/2023,Mugombwa Refugee Camp CS,7
1/12/2023,Mugonero CS,46
1/12/2023,Mugonero DH,1
1/12/2023,Muhambo CS,2
1/12/2023,Muhanga Prison,0
1/12/2023,Muhima CS,38
1/12/2023,Muhima DH,9
1/12/2023,Muhondo (gakenke) CS,10
1/12/2023,Muhondo (kageyo) CS,89
1/12/2023,Muhororo CS,4
1/12/2023,Muhororo DH,1
1/12/2023,Muhoza (Ruhengeri) CS,7
1/12/2023,Muhura CS,6
1/12/2023,Mukarange (Gicumbi) CS,0
1/12/2023,Mukarange CS,6
1/12/2023,Muko CS,4
1/12/2023,Mukoma (nyamasheke) CS,29
1/12/2023,Mukoma (ruhango) CS,0
1/12/2023,Mukono CS,2
1/12/2023,Mukungu CS,6
1/12/2023,Mukura (Huye) CS,5
1/12/2023,Mukura (Rutsiro) CS,6
1/12/2023,Mulindi (gicumbi) CS,3
1/12/2023,Mulindi (kirehe) CS,2
1/12/2023,Munanira CS,7
1/12/2023,Munini (nyaruguru) CS,7
1/12/2023,Munini DH,0
1/12/2023,Munyaga CS,1
1/12/2023,Munyiginya CS,3
1/12/2023,Munyinya CS,4
1/12/2023,Munzanga CS,2
1/12/2023,Muramba CS,5
1/12/2023,Murambi (Rutongo) CS,4
1/12/2023,Murambi (rwamagana) CS,3
1/12/2023,Murandi CS,8
1/12/2023,Murara CS,19
1/12/2023,Muremure CS,3
1/12/2023,Murunda CS,21
1/12/2023,Murunda DH,0
1/12/2023,Musambira CS,2
1/12/2023,Musango CS,2
1/12/2023,Musanze CS,11
1/12/2023,Musanze Prison,0
1/12/2023,Musasa CS,42
1/12/2023,Musaza CS,30
1/12/2023,Musebeya CS,3
1/12/2023,Musenyi (gicumbi) CS,19
1/12/2023,Musha (gisagara) CS,6
1/12/2023,Musha (rwamagana) CS,1
1/12/2023,Mushaka CS,17
1/12/2023,Mushikiri CS,5
1/12/2023,Mushishiro CS,1
1/12/2023,Mushongi CS,4
1/12/2023,Mushubati CS,20
1/12/2023,Mushubi CS,5
1/12/2023,Mutenderi CS,25
1/12/2023,Mututu CS,1
1/12/2023,Muyange CS,38
1/12/2023,Muyanza CS,39
1/12/2023,Muyongwe CS,1
1/12/2023,Muyumbu CS,28
1/12/2023,Muyunzwe CS,10
1/12/2023,Mwendo (Gitwe) CS,1
1/12/2023,Mwendo (karongi) CS,0
1/12/2023,Mwendo (nyarugenge) CS,10
1/12/2023,Mweya CS,17
1/12/2023,Mwezi CS,2
1/12/2023,Mwiyanike CS,3
1/12/2023,Mwogo CS,1
1/12/2023,Mwulire CS,4
1/12/2023,Nasho CS,9
1/12/2023,Ndama (nyagatare) CS,369
1/12/2023,Ndego CS,4
1/12/2023,Ndongozi CS,10
1/12/2023,Nduba CS,43
1/12/2023,Nemba CS,5
1/12/2023,Nemba DH,1
1/12/2023,Ngange CS,18
1/12/2023,Nganzo CS,9
1/12/2023,Ngara CS,142
1/12/2023,Ngarama CS,1
1/12/2023,Ngarama DH,0
1/12/2023,Ngera CS,8
1/12/2023,Ngeruka CS,33
1/12/2023,Ngoma CS,23
1/12/2023,Ngoma Prison,0
1/12/2023,Nkanka CS,19
1/12/2023,Nkombo CS,72
1/12/2023,Nkungu CS,2
1/12/2023,Ntaganzwa CS,6
1/12/2023,Ntarama CS,53
1/12/2023,Ntaruka (kinoni Burera) CS,16
1/12/2023,Ntaruka (nasho Kirehe) CS,4
1/12/2023,Ntobwe CS,1
1/12/2023,Ntoma CS,59
1/12/2023,Ntyazo CS,9
1/12/2023,Nyabikenke CS,29
1/12/2023,Nyabikenke DH,1
1/12/2023,Nyabimata CS,3
1/12/2023,Nyabinoni CS,51
1/12/2023,Nyabinyenga CS,9
1/12/2023,Nyabirasi CS,3
1/12/2023,Nyabitare (kirehe) CS,4
1/12/2023,Nyabitimbo CS,3
1/12/2023,Nyacyonga CS,72
1/12/2023,Nyagahanga CS,1
1/12/2023,Nyagahita CS,4
1/12/2023,Nyagasambu CS,56
1/12/2023,Nyagatare CS,41
1/12/2023,Nyagatare DH,5
1/12/2023,Nyagatare Prison,0
1/12/2023,Nyagihamba CS,1
1/12/2023,Nyagihanga CS,1
1/12/2023,Nyakabungo CS,8
1/12/2023,Nyakabuye CS,4
1/12/2023,Nyakaliro CS,5
1/12/2023,Nyakarenzo CS,18
1/12/2023,Nyakigando (Nyagatare) CS,2
1/12/2023,Nyakigezi CS,29
1/12/2023,Nyakiliba CS,1
1/12/2023,Nyakinama CS,92
1/12/2023,Nyakiriba CS,1
1/12/2023,Nyamagabe CS,155
1/12/2023,Nyamagabe Prison,0
1/12/2023,Nyamasheke CS,134
1/12/2023,Nyamata CS,89
1/12/2023,Nyamata DH,2
1/12/2023,Nyamirama CS,1
1/12/2023,Nyamiyaga (Gicumbi) CS,27
1/12/2023,Nyamiyaga (Kamonyi) CS,6
1/12/2023,Nyamiyaga (Nyanza) CS,2
1/12/2023,Nyamugali CS,5
1/12/2023,Nyamure CS,4
1/12/2023,Nyamyumba CS,0
1/12/2023,Nyange (Musanze) CS,21
1/12/2023,Nyange (ruli) CS,40
1/12/2023,Nyange A CS,13
1/12/2023,Nyange B CS,7
1/12/2023,Nyange CS,0
1/12/2023,Nyantanga CS,18
1/12/2023,Nyanza CS,9
1/12/2023,Nyanza DH,0
1/12/2023,Nyanza Prison,0
1/12/2023,Nyarubuye (kirehe) CS,5
1/12/2023,Nyarugenge CS,21
1/12/2023,Nyarugenge Prison,1
1/12/2023,Nyarugunga CS,63
1/12/2023,Nyarurama CS,0
1/12/2023,Nyarurema CS,3
1/12/2023,Nyarurenzi CS,17
1/12/2023,Nyarusange (muhanga) CS,5
1/12/2023,Nyarusange (nyanza) CS,13
1/12/2023,Nyarusiza CS,68
1/12/2023,Nyarwungo CS,2
1/12/2023,Nyundo (gakenke) CS,77
1/12/2023,Nyundo (rubavu) CS,7
1/12/2023,Nzangwa CS,46
1/12/2023,Nzige CS,4
1/12/2023,Polyclin Saint Jean CLIN,6
1/12/2023,Polyclinique de l'Etoile,63
1/12/2023,Polyclinique Familiale Clin,52
1/12/2023,Polyclinique Medico Sociale,20
1/12/2023,Ramba CS,7
1/12/2023,Rambura CS,4
1/12/2023,Rangiro CS,39
1/12/2023,Rango CS,3
1/12/2023,Remera-mbogo CS,0
1/12/2023,Remera (Gasabo) CS,41
1/12/2023,Remera (Ngoma) CS,2
1/12/2023,Remera Rukoma CS,6
1/12/2023,Remera Rukoma DH,0
1/12/2023,Rilima CS,4
1/12/2023,Rubavu Prison,0
1/12/2023,Rubaya (gicumbi) CS,15
1/12/2023,Rubaya (ngororera) CS,7
1/12/2023,Rubengera CS,22
1/12/2023,Rubona (huye) CS,1
1/12/2023,Rubona (ngoma) CS,1
1/12/2023,Rubona (ngororera) CS,7
1/12/2023,Rubona (rwamagana) CS,1
1/12/2023,Rubungo CS,62
1/12/2023,Rufungo CS,7
1/12/2023,Rugabano CS,6
1/12/2023,Rugarama (gatsibo) CS,3
1/12/2023,Rugarama (nyarugenge) CS,12
1/12/2023,Rugarama CS,33
1/12/2023,Rugege CS,6
1/12/2023,Rugendabali CS,5
1/12/2023,Rugerero CS,11
1/12/2023,Ruhango (RONGI) HP,4
1/12/2023,Ruhango CS,11
1/12/2023,Ruhango PH,0
1/12/2023,Ruhashya CS,0
1/12/2023,Ruhenda CS,8
1/12/2023,Ruhengeri RH,1
1/12/2023,Ruheru (kanjongo Nyamasheke) CS,29
1/12/2023,Ruheru CS,3
1/12/2023,Ruhombo CS,3
1/12/2023,Ruhuha CS,12
1/12/2023,Ruhunda CS,2
1/12/2023,Ruhunde CS,8
1/12/2023,Rukara CS,13
1/12/2023,Rukira CS,3
1/12/2023,Rukoma Sake CS,1
1/12/2023,Rukomo CS,8
1/12/2023,Rukozo CS,5
1/12/2023,Rukumberi CS,7
1/12/2023,Rukura CS,8
1/12/2023,Ruli CS,12
1/12/2023,Ruli DH,0
1/12/2023,Rulindo CS,6
1/12/2023,Runyombyi CS,23
1/12/2023,Ruramba CS,8
1/12/2023,Ruramira CS,0
1/12/2023,Rurembo CS,4
1/12/2023,Rurenge CS,7
1/12/2023,Rusasa CS,14
1/12/2023,Rusatira-kinazi CS,1
1/12/2023,Rushaki CS,3
1/12/2023,Rushashi CS,0
1/12/2023,Rusizi Prison,0
1/12/2023,Rusoro CS,4
1/12/2023,Rusumo CS,16
1/12/2023,Rususa CS,4
1/12/2023,Rutake CS,2
1/12/2023,Rutare (Gicumbi) CS,71
1/12/2023,Rutare (kayonza) CS,1
1/12/2023,Rutenderi CS,2
1/12/2023,Rutobwe CS,5
1/12/2023,Rutonde CS,13
1/12/2023,Rutongo DH,0
1/12/2023,Rutsiro CS,1
1/12/2023,Ruvune CS,6
1/12/2023,Ruyenzi CS,0
1/12/2023,Rwahi CS,17
1/12/2023,Rwamagana CS,3
1/12/2023,Rwamagana PH,0
1/12/2023,Rwamagana Prison,0
1/12/2023,Rwampara CS,24
1/12/2023,Rwanda Military Hospital,5
1/12/2023,Rwanda Women's Network CS,55
1/12/2023,Rwaniro CS,3
1/12/2023,Rwankeri CS,4
1/12/2023,Rwankuba CS,5
1/12/2023,Rwantonde CS,62
1/12/2023,Rwaza CS,27
1/12/2023,Rwempasha CS,137
1/12/2023,Rwerere CS,7
1/12/2023,Rwesero CS,84
1/12/2023,Rwimbogo CS,18
1/12/2023,Rwimitereri CS,9
1/12/2023,Rwinkwavu CS,5
1/12/2023,Rwinkwavu DH,4
1/12/2023,Rwinzuki CS,16
1/12/2023,Ryamanyoni CS,11
1/12/2023,Saint Therese (Rwamagana) Clin,0
1/12/2023,Salem Clin,23
1/12/2023,Sangaza CS,2
1/12/2023,Save CS,5
1/12/2023,Shaba (nyamagabe) CS,5
1/12/2023,Shagasha CS,2
1/12/2023,Shingiro CS,21
1/12/2023,Shyira CS,0
1/12/2023,Shyira DH,1
1/12/2023,Shyogwe CS,23
1/12/2023,Shyorongi CS,13
1/12/2023,Simbi CS,1
1/12/2023,Solace Ministries CS,98
1/12/2023,Sovu (Huye) CS,6
1/12/2023,Sovu (Ngororero) CS,4
1/12/2023,St. Francois Rusizi CS,17
1/12/2023,Tabagwe CS,21
1/12/2023,Tanda CS,211
1/12/2023,Tare CS,9
1/12/2023,Tumba CS,1
1/12/2023,Uwinkingi CS,5
1/12/2023,WE ACT For Hope Clin,0
1/12/2023,Yove CS,4
1/12/2023,Zaza CS,2
1/1/2024,Agahabwa CS,9
1/1/2024,Arusha CS,1
1/1/2024,Avega Clinic,6
1/1/2024,Avega Rwamagana CS,2
1/1/2024,Bethsaida CS,28
1/1/2024,Bien Naitre CLIN,1
1/1/2024,Bigogwe CS,8
1/1/2024,Bigugu CS,7
1/1/2024,Biguhu CS,4
1/1/2024,Birambo CS,18
1/1/2024,Birembo CS,3
1/1/2024,Biruyi CS,5
1/1/2024,Biryogo CS,30
1/1/2024,Bisate CS,0
1/1/2024,Bisesero (karongi) CS,16
1/1/2024,Bitenga CS,3
1/1/2024,Bubangu CS,12
1/1/2024,Bubazi CS,4
1/1/2024,Bugaragara CS,133
1/1/2024,Bugarama (rusizi) CS,10
1/1/2024,Bugarura CS,1
1/1/2024,Bugesera Prison,0
1/1/2024,Bugeshi CS,27
1/1/2024,Buhabwa CS,23
1/1/2024,Bukora CS,22
1/1/2024,Bumbogo (ex-Gikomero I) CS,127
1/1/2024,Bungwe (burera) CS,13
1/1/2024,Buramba CS,36
1/1/2024,Burega CS,12
1/1/2024,Buruhukiro CS,3
1/1/2024,Busanza CS,154
1/1/2024,Busasamana CS,42
1/1/2024,Busengo CS,7
1/1/2024,Bushara CS,10
1/1/2024,Bushenge CS,4
1/1/2024,Bushenge PH,5
1/1/2024,Bushoka CS,1
1/1/2024,Busigari CS,21
1/1/2024,Busogo CS,10
1/1/2024,Busoro-gishamvu CS,8
1/1/2024,Busoro CS,6
1/1/2024,Butamwa CS,9
1/1/2024,Butare Chu Hnr (huye),2
1/1/2024,Butaro CS,12
1/1/2024,Butaro DH,0
1/1/2024,Buyoga CS,3
1/1/2024,Bweyeye CS,6
1/1/2024,Bwisige CS,1
1/1/2024,Byahi (rubavu) CS,46
1/1/2024,Byimana CS,10
1/1/2024,Byumba CS,10
1/1/2024,Byumba DH,2
1/1/2024,Camp Nyabiheke CS,8
1/1/2024,Caraes Ndera Hnr,0
1/1/2024,Carrefour CLIN,4
1/1/2024,Centre Médical BAHO,5
1/1/2024,CHK(CHUK) HNR,12
1/1/2024,Coko (ruli) CS,2
1/1/2024,Coko CS,16
1/1/2024,Cor-unum CS,67
1/1/2024,Crete Congo Nil CS,10
1/1/2024,CUSP Butare CS,7
1/1/2024,Cyabayaga CS,43
1/1/2024,Cyabingo CS,34
1/1/2024,Cyahinda CS,27
1/1/2024,Cyanika (burera) CS,25
1/1/2024,Cyanika (nyamagabe) CS,561
1/1/2024,Cyaratsi CS,1
1/1/2024,Cyarubare CS,5
1/1/2024,Cyeru CS,2
1/1/2024,Cyimbili CS,10
1/1/2024,Cyinzuzi CS,175
1/1/2024,Cyivugiza (Nyamasheke) CS,13
1/1/2024,Cyondo CS,2
1/1/2024,Cyumba CS,8
1/1/2024,Dream Medical Center Hospital,0
1/1/2024,Gacaca CS,5
1/1/2024,Gacuba Ii CS,11
1/1/2024,Gahanga CS,36
1/1/2024,Gahara CS,28
1/1/2024,Gahengeri CS,10
1/1/2024,Gahini CS,7
1/1/2024,Gahini DH,0
1/1/2024,Gahombo CS,8
1/1/2024,Gahunga CS,15
1/1/2024,Gakamba CS,0
1/1/2024,Gakenke CS,7
1/1/2024,Gakoma CS,67
1/1/2024,Gakoma DH,0
1/1/2024,Gakurazo CS,3
1/1/2024,Galien Clin,14
1/1/2024,Gasagara (ex-birehe) CS,22
1/1/2024,Gasange CS,11
1/1/2024,Gasetsa CS,3
1/1/2024,Gashaki CS,3
1/1/2024,Gashanda CS,2
1/1/2024,Gashongora CS,10
1/1/2024,Gashonyi CS,11
1/1/2024,Gashora CS,4
1/1/2024,Gashubi CS,4
1/1/2024,Gasiza (musanze) CS,10
1/1/2024,Gasovu CS,10
1/1/2024,Gatagara (Nyanza) CS,2
1/1/2024,Gataraga (MUSANZE) CS,36
1/1/2024,Gatare (macuba) CS,256
1/1/2024,Gatare (twumba) CS,45
1/1/2024,Gatebe CS,5
1/1/2024,Gatenga CS,11
1/1/2024,Gatonde CS,7
1/1/2024,Gatonde DH,0
1/1/2024,Gatsata CS,18
1/1/2024,Gatsibo CS,0
1/1/2024,Gatunda DH,0
1/1/2024,Gicumbi Prison,0
1/1/2024,Gihara CS,9
1/1/2024,Giheke CS,8
1/1/2024,Gihinga CS,3
1/1/2024,Gihogwe CS,23
1/1/2024,Gihundwe CS,22
1/1/2024,Gihundwe DH,0
1/1/2024,Gikomero (Kabgayi) CS,25
1/1/2024,Gikomero II CS,155
1/1/2024,Gikondo CS,32
1/1/2024,Gikonko (Gisagara) CS,7
1/1/2024,Gikore CS,28
1/1/2024,Gikundamvura CS,35
1/1/2024,Gisagara CS,2
1/1/2024,Gisakura CS,8
1/1/2024,Gisenyi CS,20
1/1/2024,Gisenyi DH,1
1/1/2024,Gishari(Police) CS,4
1/1/2024,Gishubi CS,51
1/1/2024,Gishweru CS,9
1/1/2024,Gisiza CS,3
1/1/2024,Gisovu CS,8
1/1/2024,Gitarama CS,16
1/1/2024,Gitare CS,13
1/1/2024,Gitega (kibangu) CS,11
1/1/2024,Giti CS,185
1/1/2024,Gitoki CS,1
1/1/2024,Gitovu CS,4
1/1/2024,Gituku CS,2
1/1/2024,Gituza CS,0
1/1/2024,Gitwe CS,0
1/1/2024,Gitwe DH,0
1/1/2024,Hanika (nyamasheke) CS,325
1/1/2024,Hanika I (NYANZA) CS,15
1/1/2024,Hopital Croix du Sud,6
1/1/2024,Horebu Medical Clin,9
1/1/2024,Humure CS,2
1/1/2024,Huye Police CS,0
1/1/2024,Huye Prison,0
1/1/2024,Igihozo Medical Clin,4
1/1/2024,Islamic (Bugarama) CS,99
1/1/2024,Jali CS,3
1/1/2024,Janja CS,4
1/1/2024,Jarama CS,4
1/1/2024,Jenda (nyamagabe) CS,137
1/1/2024,Jomba CS,2
1/1/2024,Juru CS,0
1/1/2024,Kabari (Rubavu) CS,2
1/1/2024,Kabarondo (kayonza) CS,5
1/1/2024,Kabarore CS,14
1/1/2024,Kabatwa CS,9
1/1/2024,Kabaya CS,2
1/1/2024,Kabaya DH,1
1/1/2024,Kabere CS,17
1/1/2024,Kabgayi CS,47
1/1/2024,Kabgayi DH,0
1/1/2024,Kabilizi CS,26
1/1/2024,Kabona CS,0
1/1/2024,Kabuga (karama Nyagatare) CS,8
1/1/2024,Kabuga (kicukiro) CS,38
1/1/2024,Kabuga (ntamba Kamonyi) CS,5
1/1/2024,Kabusunzu CS,17
1/1/2024,Kabutare DH,0
1/1/2024,Kabuye (kirehe) CS,11
1/1/2024,Kabuye CS,36
1/1/2024,Kacyiru CS,30
1/1/2024,Kacyiru DH,35
1/1/2024,Kaduha CS,78
1/1/2024,Kaduha DH,11
1/1/2024,Kageyo (gatsibo) CS,0
1/1/2024,Kageyo (Ngororero) CS,0
1/1/2024,Kageyo I (Kayonza Gahini) CS,44
1/1/2024,Kagitumba CS,27
1/1/2024,Kagugu CS,95
1/1/2024,Kairos CS,81
1/1/2024,Kajevuba CS,318
1/1/2024,Kamabuye CS,100
1/1/2024,Kamonyi (gacurabwenge) CS,0
1/1/2024,Kamonyi (ruharambuga) CS,17
1/1/2024,Kamubuga CS,8
1/1/2024,Kansi CS,6
1/1/2024,Kanyinya CS,77
1/1/2024,Karama (huye) CS,1
1/1/2024,Karama (Kamonyi) CS,0
1/1/2024,Karama (kayonza) CS,3
1/1/2024,Karambi (nyamasheke) CS,61
1/1/2024,Karambi (ruhango) CS,4
1/1/2024,Karambo (gakenke) CS,5
1/1/2024,Karambo (rubavu) CS,9
1/1/2024,Karangara CS,20
1/1/2024,Karangazi CS,78
1/1/2024,Kareba CS,2
1/1/2024,Karenge CS,6
1/1/2024,Karengera CS,212
1/1/2024,Karongi (gisunzu) Police CS,8
1/1/2024,Karora CS,38
1/1/2024,Karumbi CS,1
1/1/2024,Karwasa CS,8
1/1/2024,Katabagemu CS,8
1/1/2024,Kayanga CS,358
1/1/2024,Kayenzi CS,3
1/1/2024,Kayove CS,7
1/1/2024,Kayumbu CS,3
1/1/2024,Kibagabaga DH,0
1/1/2024,Kibayi CS,112
1/1/2024,Kibeho CS,54
1/1/2024,Kibilizi (gisagara) CS,3
1/1/2024,Kibilizi (nyanza) CS,12
1/1/2024,Kibilizi DH,0
1/1/2024,Kibingo (nyamasheke) CS,139
1/1/2024,Kibingo (rutsiro) CS,35
1/1/2024,Kibirizi (Nyamagabe) CS,112
1/1/2024,Kibogora CS,177
1/1/2024,Kibogora DH,6
1/1/2024,Kibondo CS,0
1/1/2024,Kibumbwe CS,49
1/1/2024,Kibungo CS,4
1/1/2024,Kibungo RH,0
1/1/2024,Kibuye CS,73
1/1/2024,Kibuye RH,3
1/1/2024,Kicukiro CS,80
1/1/2024,Kigarama CS,4
1/1/2024,Kigembe CS,58
1/1/2024,Kigeme CS,13
1/1/2024,Kigeme DH,5
1/1/2024,Kigeme Refugee Camp CS,7
1/1/2024,Kigese CS,1
1/1/2024,Kigina CS,10
1/1/2024,Kigogo CS,4
1/1/2024,Kigoma CS,5
1/1/2024,Kigufi CS,11
1/1/2024,Kimonyi CS,4
1/1/2024,Kinazi CS,7
1/1/2024,King Faisal Hospital HNR,0
1/1/2024,Kinigi CS,7
1/1/2024,Kinihira (rulindo) CS,3
1/1/2024,Kinihira (rutsiro) CS,0
1/1/2024,Kinihira PH,0
1/1/2024,Kinini CS,5
1/1/2024,Kinoni CS,21
1/1/2024,Kintobo CS,4
1/1/2024,Kinunu CS,33
1/1/2024,Kinyababa CS,8
1/1/2024,Kinyamakara CS,12
1/1/2024,Kinyinya CS,46
1/1/2024,Kirambi CS,126
1/1/2024,Kirambo (burera) CS,12
1/1/2024,Kirambo (gitesi) CS,7
1/1/2024,Kirarambogo CS,78
1/1/2024,Kirehe CS,7
1/1/2024,Kirehe DH,0
1/1/2024,Kirinda CS,19
1/1/2024,Kirinda DH,0
1/1/2024,Kirwa CS,3
1/1/2024,Kisaro CS,19
1/1/2024,Kitabi CS,6
1/1/2024,Kivu CS,2
1/1/2024,Kivumu (muhanga) CS,12
1/1/2024,Kivumu (rutsiro) CS,12
1/1/2024,Kivuye CS,13
1/1/2024,Kiyanza CS,213
1/1/2024,Kiziba Camp CS,18
1/1/2024,Kizibere CS,1
1/1/2024,Kiziguro (gatsibo) CS,8
1/1/2024,Kiziguro DH,1
1/1/2024,Kora CS,3
1/1/2024,La Médicale (Kwa Kanimba) CLIN,25
1/1/2024,Legacy Clin,0
1/1/2024,Mahama CS,19
1/1/2024,Mahama Refugee Camp CS,4
1/1/2024,Mahama Refugee Camp II CS,4
1/1/2024,Mahembe CS,56
1/1/2024,Manyagiro CS,18
1/1/2024,Maraba (huye) CS,6
1/1/2024,Maraba (nyaruguru) CS,39
1/1/2024,Mareba CS,7
1/1/2024,Marembo CS,4
1/1/2024,Masaka CS,37
1/1/2024,Masaka DH,14
1/1/2024,Mashesha CS,10
1/1/2024,Masoro CS,8
1/1/2024,Mata CS,18
1/1/2024,Mataba CS,26
1/1/2024,Matimba CS,102
1/1/2024,Matyazo CS,5
1/1/2024,Mayange (bugesera) CS,12
1/1/2024,Mbazi CS,1
1/1/2024,MBC Hospital,8
1/1/2024,Mbuga CS,7
1/1/2024,Mbuye CS,0
1/1/2024,Mibilizi CS,12
1/1/2024,Mibilizi DH,0
1/1/2024,Mimuri CS,4
1/1/2024,Minazi CS,20
1/1/2024,Miyove CS,11
1/1/2024,Mont Cyangugu CS,32
1/1/2024,Mpembe CS,72
1/1/2024,Mubuga CS,58
1/1/2024,Mucaca CS,13
1/1/2024,Mucubira CS,3
1/1/2024,Mudende CS,12
1/1/2024,Mugano CS,184
1/1/2024,Muganza CS,4
1/1/2024,Mugera CS,21
1/1/2024,Mugina CS,14
1/1/2024,Mugombwa CS,10
1/1/2024,Mugombwa Refugee Camp CS,5
1/1/2024,Mugonero CS,28
1/1/2024,Mugonero DH,1
1/1/2024,Muhambo CS,3
1/1/2024,Muhanga Prison,0
1/1/2024,Muhima CS,28
1/1/2024,Muhima DH,10
1/1/2024,Muhondo (gakenke) CS,36
1/1/2024,Muhondo (kageyo) CS,144
1/1/2024,Muhororo CS,4
1/1/2024,Muhororo DH,1
1/1/2024,Muhoza (Ruhengeri) CS,14
1/1/2024,Muhura CS,8
1/1/2024,Mukarange (Gicumbi) CS,1
1/1/2024,Mukarange CS,17
1/1/2024,Muko CS,7
1/1/2024,Mukoma (nyamasheke) CS,47
1/1/2024,Mukoma (ruhango) CS,2
1/1/2024,Mukono CS,2
1/1/2024,Mukungu CS,13
1/1/2024,Mukura (Huye) CS,2
1/1/2024,Mukura (Rutsiro) CS,4
1/1/2024,Mulindi (gicumbi) CS,5
1/1/2024,Mulindi (kirehe) CS,2
1/1/2024,Munanira CS,8
1/1/2024,Munini (nyaruguru) CS,16
1/1/2024,Munini DH,0
1/1/2024,Munyaga CS,0
1/1/2024,Munyiginya CS,2
1/1/2024,Munyinya CS,17
1/1/2024,Munzanga CS,2
1/1/2024,Muramba CS,14
1/1/2024,Murambi (Rutongo) CS,8
1/1/2024,Murambi (rwamagana) CS,2
1/1/2024,Murandi CS,5
1/1/2024,Murara CS,13
1/1/2024,Muremure CS,2
1/1/2024,Murunda CS,22
1/1/2024,Murunda DH,1
1/1/2024,Musambira CS,4
1/1/2024,Musango CS,2
1/1/2024,Musanze CS,9
1/1/2024,Musanze Prison,0
1/1/2024,Musasa CS,47
1/1/2024,Musaza CS,18
1/1/2024,Musebeya CS,6
1/1/2024,Musenyi (gicumbi) CS,80
1/1/2024,Musha (gisagara) CS,12
1/1/2024,Musha (rwamagana) CS,5
1/1/2024,Mushaka CS,6
1/1/2024,Mushikiri CS,4
1/1/2024,Mushishiro CS,7
1/1/2024,Mushongi CS,7
1/1/2024,Mushubati CS,39
1/1/2024,Mushubi CS,9
1/1/2024,Mutenderi CS,14
1/1/2024,Mututu CS,10
1/1/2024,Muyange CS,52
1/1/2024,Muyanza CS,41
1/1/2024,Muyongwe CS,1
1/1/2024,Muyumbu CS,16
1/1/2024,Muyunzwe CS,9
1/1/2024,Mwendo (Gitwe) CS,1
1/1/2024,Mwendo (karongi) CS,0
1/1/2024,Mwendo (nyarugenge) CS,11
1/1/2024,Mweya CS,25
1/1/2024,Mwezi CS,1
1/1/2024,Mwiyanike CS,0
1/1/2024,Mwogo CS,2
1/1/2024,Mwulire CS,9
1/1/2024,Nasho CS,21
1/1/2024,Nations Unies Clin,0
1/1/2024,Ndama (nyagatare) CS,418
1/1/2024,Ndego CS,4
1/1/2024,Ndongozi CS,3
1/1/2024,Nduba CS,26
1/1/2024,Nemba CS,8
1/1/2024,Nemba DH,1
1/1/2024,Ngange CS,51
1/1/2024,Nganzo CS,2
1/1/2024,Ngara CS,238
1/1/2024,Ngarama CS,1
1/1/2024,Ngarama DH,0
1/1/2024,Ngera CS,10
1/1/2024,Ngeruka CS,37
1/1/2024,Ngoma CS,28
1/1/2024,Ngoma Prison,1
1/1/2024,Nkanka CS,16
1/1/2024,Nkombo CS,81
1/1/2024,Nkungu CS,4
1/1/2024,Ntaganzwa CS,7
1/1/2024,Ntarama CS,54
1/1/2024,Ntaruka (kinoni Burera) CS,7
1/1/2024,Ntaruka (nasho Kirehe) CS,4
1/1/2024,Ntobwe CS,5
1/1/2024,Ntoma CS,79
1/1/2024,Ntyazo CS,3
1/1/2024,Nyabikenke CS,19
1/1/2024,Nyabikenke DH,1
1/1/2024,Nyabimata CS,6
1/1/2024,Nyabinoni CS,69
1/1/2024,Nyabinyenga CS,15
1/1/2024,Nyabirasi CS,8
